"type","genotype","N","mean","sd","se","gene","log2Mean","lineGroup"
"4340","Bother","tf2",4,112.277301336956,42.046224646972,21.023112323486,"Solyc06g060360",6.8109224829756,"tf2.Solyc06g060360"
"4341","Bother","wt",4,99.7617388045702,41.7014546476476,20.8507273238238,"Solyc06g060360",6.6404147058335,"wt.Solyc06g060360"
"4342","Cmbr","tf2",4,68.5746467689258,78.3905197911906,39.1952598955953,"Solyc06g060360",6.09960338059334,"tf2.Solyc06g060360"
"4343","Cmbr","wt",6,86.8105068881153,66.7728083627293,27.2598848635554,"Solyc06g060360",6.43979776103664,"wt.Solyc06g060360"
"4344","Cother","tf2",4,202.348696052149,115.189746550728,57.5948732753638,"Solyc06g060360",7.66069974199353,"tf2.Solyc06g060360"
"4345","Cother","wt",3,138.069530150116,22.3275336505938,12.8908075635108,"Solyc06g060360",7.10925116359606,"wt.Solyc06g060360"
"4346","Ambr","tf2",4,76.3434023429754,21.9998957161652,10.9999478580826,"Solyc06g061070",6.25443157845365,"tf2.Solyc06g061070"
"4347","Ambr","wt",3,39.6039495638584,22.794271290199,13.1602786653777,"Solyc06g061070",5.307572407315,"wt.Solyc06g061070"
"4348","Aother","tf2",4,79.1625772047523,36.3848117033472,18.1924058516736,"Solyc06g061070",6.30674667619638,"tf2.Solyc06g061070"
"4349","Aother","wt",5,87.4220080276401,19.6865918072228,8.8041115052481,"Solyc06g061070",6.44992461117438,"wt.Solyc06g061070"
"4350","Bmbr","tf2",3,40.7171820662685,13.4198397245503,7.74794807745077,"Solyc06g061070",5.34756581446169,"tf2.Solyc06g061070"
"4351","Bmbr","wt",4,66.8033093073105,35.2115332599689,17.6057666299845,"Solyc06g061070",6.06184766769131,"wt.Solyc06g061070"
"4352","Bother","tf2",4,88.9980628668078,16.2935890615533,8.14679453077666,"Solyc06g061070",6.4757020295859,"tf2.Solyc06g061070"
"4353","Bother","wt",4,62.6190637758705,23.3451341187336,11.6725670593668,"Solyc06g061070",5.96853003364172,"wt.Solyc06g061070"
"4354","Cmbr","tf2",4,60.4456963810266,13.9875728885424,6.99378644427118,"Solyc06g061070",5.91756772086675,"tf2.Solyc06g061070"
"4355","Cmbr","wt",6,49.5856240258326,28.1354337847153,11.4862427440692,"Solyc06g061070",5.63185000677243,"wt.Solyc06g061070"
"4356","Cother","tf2",4,69.7877918477805,18.0953619694496,9.04768098472481,"Solyc06g061070",6.12490277915772,"tf2.Solyc06g061070"
"4357","Cother","wt",3,67.0256178068611,41.3369146918662,23.8658788248175,"Solyc06g061070",6.06664070715991,"wt.Solyc06g061070"
"4358","Ambr","tf2",4,19.5322312299175,8.1415239148582,4.0707619574291,"Solyc06g063340",4.2877848572443,"tf2.Solyc06g063340"
"4359","Ambr","wt",3,18.3592202489928,7.20835636077154,4.1617464853062,"Solyc06g063340",4.19843288093755,"wt.Solyc06g063340"
"4360","Aother","tf2",4,17.075630198283,13.3164343218392,6.65821716091959,"Solyc06g063340",4.09386691891723,"tf2.Solyc06g063340"
"4361","Aother","wt",5,14.3824093386589,3.73552982135005,1.67057972250327,"Solyc06g063340",3.84623347092704,"wt.Solyc06g063340"
"4362","Bmbr","tf2",3,17.861502223099,14.0923942581543,8.1362476184717,"Solyc06g063340",4.15878151681769,"tf2.Solyc06g063340"
"4363","Bmbr","wt",4,19.558763396503,12.9400536152672,6.47002680763358,"Solyc06g063340",4.28974325361669,"wt.Solyc06g063340"
"4364","Bother","tf2",4,14.3723163894656,3.37855835336661,1.6892791766833,"Solyc06g063340",3.84522069490652,"tf2.Solyc06g063340"
"4365","Bother","wt",4,8.42129430444529,6.47671379023393,3.23835689511696,"Solyc06g063340",3.07404198425386,"wt.Solyc06g063340"
"4366","Cmbr","tf2",4,25.9742768691202,19.8152994665356,9.9076497332678,"Solyc06g063340",4.69901167955655,"tf2.Solyc06g063340"
"4367","Cmbr","wt",6,27.9452858694515,16.0426439604859,6.54938197138879,"Solyc06g063340",4.80453302817508,"wt.Solyc06g063340"
"4368","Cother","tf2",4,15.0814053394068,4.58787675512815,2.29393837756408,"Solyc06g063340",3.91469896525298,"tf2.Solyc06g063340"
"4369","Cother","wt",3,10.9396724844479,7.11518835144297,4.10795591004049,"Solyc06g063340",3.45149764178056,"wt.Solyc06g063340"
"4370","Ambr","tf2",4,1.26670196653655,1.18586137555848,0.592930687779239,"Solyc06g065490",0.341077122759504,"tf2.Solyc06g065490"
"4372","Aother","tf2",4,8.40225130513691,10.4215359318934,5.21076796594668,"Solyc06g065490",3.07077593641391,"tf2.Solyc06g065490"
"4373","Aother","wt",5,2.9400214464323,0.90396386369001,0.404264929682843,"Solyc06g065490",1.55582667905779,"wt.Solyc06g065490"
"4374","Bmbr","tf2",3,1.43815890943019,1.43665949944366,0.829455748737632,"Solyc06g065490",0.524223095235134,"tf2.Solyc06g065490"
"4375","Bmbr","wt",4,1.70063684194348,1.62086225782362,0.810431128911808,"Solyc06g065490",0.766075097342589,"wt.Solyc06g065490"
"4376","Bother","tf2",4,5.43052058632806,1.94979713493566,0.974898567467831,"Solyc06g065490",2.44109050582224,"tf2.Solyc06g065490"
"4377","Bother","wt",4,4.79523332743558,2.97639877164916,1.48819938582458,"Solyc06g065490",2.26160101589917,"wt.Solyc06g065490"
"4378","Cmbr","tf2",4,3.60512820775227,2.35147458898565,1.17573729449283,"Solyc06g065490",1.85005056637302,"tf2.Solyc06g065490"
"4379","Cmbr","wt",6,2.60213787288399,3.0328398226049,1.23815167282918,"Solyc06g065490",1.37969740450628,"wt.Solyc06g065490"
"4380","Cother","tf2",4,4.98424509378587,2.51500762976947,1.25750381488474,"Solyc06g065490",2.3173750127631,"tf2.Solyc06g065490"
"4381","Cother","wt",3,3.50185591893967,2.36821854268338,1.36729161311811,"Solyc06g065490",1.80811972645925,"wt.Solyc06g065490"
"4382","Ambr","tf2",4,13.9286532816745,12.9734107885124,6.48670539425618,"Solyc06g065690",3.79998386985644,"tf2.Solyc06g065690"
"4383","Ambr","wt",3,15.611521770657,1.81920949600355,1.05032109222997,"Solyc06g065690",3.96453926922902,"wt.Solyc06g065690"
"4384","Aother","tf2",4,24.5032405088287,16.9896555593495,8.49482777967475,"Solyc06g065690",4.61490065051802,"tf2.Solyc06g065690"
"4385","Aother","wt",5,11.758246070961,3.88885813381049,1.73915022841064,"Solyc06g065690",3.55560097024524,"wt.Solyc06g065690"
"4386","Bmbr","tf2",3,9.37538291483768,7.06549418057966,4.0792649671154,"Solyc06g065690",3.22887761508851,"tf2.Solyc06g065690"
"4387","Bmbr","wt",4,8.59367056359778,0.96858514038198,0.48429257019099,"Solyc06g065690",3.10327447278634,"wt.Solyc06g065690"
"4388","Bother","tf2",4,16.982884580484,3.53992691345481,1.7699634567274,"Solyc06g065690",4.08600961953293,"tf2.Solyc06g065690"
"4389","Bother","wt",4,10.7074151206943,7.51093320393247,3.75546660196623,"Solyc06g065690",3.42053833569897,"wt.Solyc06g065690"
"4390","Cmbr","tf2",4,5.59623281209721,3.92159619347908,1.96079809673954,"Solyc06g065690",2.4844559821366,"tf2.Solyc06g065690"
"4391","Cmbr","wt",6,16.1685420556165,7.26865303982007,2.96741517748151,"Solyc06g065690",4.01511768934759,"wt.Solyc06g065690"
"4392","Cother","tf2",4,14.3636547221591,9.81613126355283,4.90806563177641,"Solyc06g065690",3.84435097348323,"tf2.Solyc06g065690"
"4393","Cother","wt",3,30.0102982130951,31.7348830923165,18.3221432960503,"Solyc06g065690",4.90738574999203,"wt.Solyc06g065690"
"4394","Ambr","tf2",4,8.91482446854027,3.86704708813649,1.93352354406825,"Solyc06g065990",3.15620639169664,"tf2.Solyc06g065990"
"4395","Ambr","wt",3,8.0855788280061,4.54892956145568,2.62632570683108,"Solyc06g065990",3.01535105661826,"wt.Solyc06g065990"
"4396","Aother","tf2",4,6.44447242233289,3.23335948324645,1.61667974162322,"Solyc06g065990",2.68806225698284,"tf2.Solyc06g065990"
"4397","Aother","wt",5,9.95084036449699,4.36410701746268,1.95168799042608,"Solyc06g065990",3.31481836872129,"wt.Solyc06g065990"
"4398","Bmbr","tf2",3,14.1926060536753,19.4843624853944,11.2493019259307,"Solyc06g065990",3.82706761702083,"tf2.Solyc06g065990"
"4399","Bmbr","wt",4,3.60886119542336,4.90662999431251,2.45331499715626,"Solyc06g065990",1.85154365514277,"wt.Solyc06g065990"
"4400","Bother","tf2",4,9.60190153242377,2.91017842635192,1.45508921317596,"Solyc06g065990",3.2633201412233,"tf2.Solyc06g065990"
"4401","Bother","wt",4,11.415486227304,10.5048698447273,5.25243492236366,"Solyc06g065990",3.51292040541631,"wt.Solyc06g065990"
"4402","Cmbr","tf2",4,8.10574944408719,4.89632715330083,2.44816357665041,"Solyc06g065990",3.01894558108922,"tf2.Solyc06g065990"
"4403","Cmbr","wt",6,3.76893836610431,4.39795442474928,1.79545737544188,"Solyc06g065990",1.91415820263222,"wt.Solyc06g065990"
"4404","Cother","tf2",4,16.1447967251706,18.4828433919322,9.24142169596611,"Solyc06g065990",4.01299737136514,"tf2.Solyc06g065990"
"4405","Cother","wt",3,11.0581173248737,4.40415251433252,2.54273863970205,"Solyc06g065990",3.46703387853691,"wt.Solyc06g065990"
"4406","Ambr","tf2",4,29.8409324105109,12.7125674056252,6.35628370281259,"Solyc06g066000",4.89922070966966,"tf2.Solyc06g066000"
"4407","Ambr","wt",3,13.6804119122024,3.55494221367494,2.05244684401879,"Solyc06g066000",3.77403976478552,"wt.Solyc06g066000"
"4408","Aother","tf2",4,42.2962657461623,18.1774801072554,9.08874005362772,"Solyc06g066000",5.40245839115677,"tf2.Solyc06g066000"
"4409","Aother","wt",5,32.0814505247713,7.58401109745894,3.39167287120619,"Solyc06g066000",5.00366746790167,"wt.Solyc06g066000"
"4410","Bmbr","tf2",3,19.6020271465929,4.73739780638831,2.73513789877663,"Solyc06g066000",4.29293095346815,"tf2.Solyc06g066000"
"4411","Bmbr","wt",4,18.7339668952761,3.53892133839492,1.76946066919746,"Solyc06g066000",4.22758451578057,"wt.Solyc06g066000"
"4412","Bother","tf2",4,32.4665841335253,7.22187062020244,3.61093531010122,"Solyc06g066000",5.02088369901063,"tf2.Solyc06g066000"
"4413","Bother","wt",4,25.0925516454963,11.0897309979656,5.54486549898279,"Solyc06g066000",4.64918727982837,"wt.Solyc06g066000"
"4414","Cmbr","tf2",4,29.8667313090704,11.7889188115462,5.89445940577309,"Solyc06g066000",4.90046744896609,"tf2.Solyc06g066000"
"4415","Cmbr","wt",6,17.6342237526109,13.0985030867407,5.34744149279754,"Solyc06g066000",4.14030616552497,"wt.Solyc06g066000"
"4416","Cother","tf2",4,41.0595964329404,21.4933668076571,10.7466834038286,"Solyc06g066000",5.35964754242504,"tf2.Solyc06g066000"
"4417","Cother","wt",3,53.9306669693673,29.7796220702494,17.1932728186238,"Solyc06g066000",5.75303397089138,"wt.Solyc06g066000"
"4418","Ambr","tf2",4,15.994903459058,3.44459553837153,1.72229776918577,"Solyc06g066640",3.99954037964738,"tf2.Solyc06g066640"
"4419","Ambr","wt",3,11.4491690190292,7.52787886831461,4.34622289104833,"Solyc06g066640",3.51717098616757,"wt.Solyc06g066640"
"4420","Aother","tf2",4,15.3195751065357,3.82021897326465,1.91010948663232,"Solyc06g066640",3.9373043790827,"tf2.Solyc06g066640"
"4421","Aother","wt",5,25.9284999245067,7.88654139993695,3.52696853552507,"Solyc06g066640",4.69646683736563,"wt.Solyc06g066640"
"4422","Bmbr","tf2",3,4.32747299113441,5.04260453229423,2.9113490841369,"Solyc06g066640",2.11352481539133,"tf2.Solyc06g066640"
"4423","Bmbr","wt",4,7.83803995939492,6.12187691418598,3.06093845709299,"Solyc06g066640",2.97049292801462,"wt.Solyc06g066640"
"4424","Bother","tf2",4,27.6935545074106,10.1986125909946,5.0993062954973,"Solyc06g066640",4.79147833245289,"tf2.Solyc06g066640"
"4425","Bother","wt",4,96.0840456548198,149.065357911137,74.5326789555683,"Solyc06g066640",6.58622499242619,"wt.Solyc06g066640"
"4426","Cmbr","tf2",4,13.3666253102617,7.67352547171266,3.83676273585633,"Solyc06g066640",3.7405633671477,"tf2.Solyc06g066640"
"4427","Cmbr","wt",6,9.42296162725362,13.8350815693054,5.64814839909701,"Solyc06g066640",3.2361805686942,"wt.Solyc06g066640"
"4428","Cother","tf2",4,16.2768553316201,4.66766461921357,2.33383230960678,"Solyc06g066640",4.02475009450991,"tf2.Solyc06g066640"
"4429","Cother","wt",3,23.6334367617698,16.4882035487704,9.51946875733591,"Solyc06g066640",4.56275753539824,"wt.Solyc06g066640"
"4430","Ambr","tf2",4,17.0092772493329,5.02288785145634,2.51144392572817,"Solyc06g068010",4.08824993483304,"tf2.Solyc06g068010"
"4431","Ambr","wt",3,9.73426335698195,3.02873732026893,1.74864230716193,"Solyc06g068010",3.28307180673807,"wt.Solyc06g068010"
"4432","Aother","tf2",4,12.1955960335492,6.46369359996967,3.23184679998483,"Solyc06g068010",3.60828836336443,"tf2.Solyc06g068010"
"4433","Aother","wt",5,11.6266250064138,5.44887303872934,2.43681010307293,"Solyc06g068010",3.53936046485892,"wt.Solyc06g068010"
"4434","Bmbr","tf2",3,8.87600646274073,1.36249766294645,0.786638392472369,"Solyc06g068010",3.14991071798114,"tf2.Solyc06g068010"
"4435","Bmbr","wt",4,12.3500342874173,6.20234234321001,3.101171171605,"Solyc06g068010",3.62644314205912,"wt.Solyc06g068010"
"4436","Bother","tf2",4,12.8580801251314,1.92553111437697,0.962765557188487,"Solyc06g068010",3.68460334091835,"tf2.Solyc06g068010"
"4437","Bother","wt",4,7.58699030927252,5.14591421075756,2.57295710537878,"Solyc06g068010",2.92352769499482,"wt.Solyc06g068010"
"4438","Cmbr","tf2",4,11.3305841570989,6.98700767027897,3.49350383513949,"Solyc06g068010",3.50215033723067,"tf2.Solyc06g068010"
"4439","Cmbr","wt",6,9.91064984258569,3.12928312263792,1.27752448519435,"Solyc06g068010",3.3089796582128,"wt.Solyc06g068010"
"4440","Cother","tf2",4,10.2069654042266,5.10572939851077,2.55286469925538,"Solyc06g068010",3.35148210243394,"tf2.Solyc06g068010"
"4441","Cother","wt",3,11.4645088531864,10.2877362464711,5.93962729125193,"Solyc06g068010",3.51910264516149,"wt.Solyc06g068010"
"4442","Ambr","tf2",4,92.2605817393485,68.6876940538727,34.3438470269364,"Solyc06g068230",6.52764248408073,"tf2.Solyc06g068230"
"4443","Ambr","wt",3,162.196032963635,58.2322440749439,33.6204017921849,"Solyc06g068230",7.34159472391881,"wt.Solyc06g068230"
"4444","Aother","tf2",4,109.646622119431,102.211296988339,51.1056484941696,"Solyc06g068230",6.77671755740311,"tf2.Solyc06g068230"
"4445","Aother","wt",5,141.393229119648,57.3197254626913,25.6341605172407,"Solyc06g068230",7.14356922541433,"wt.Solyc06g068230"
"4446","Bmbr","tf2",3,90.8875858328918,52.3265127628795,30.2107262294029,"Solyc06g068230",6.50601134771813,"tf2.Solyc06g068230"
"4447","Bmbr","wt",4,73.0573687371393,18.4359350208929,9.21796751044647,"Solyc06g068230",6.19095788885227,"wt.Solyc06g068230"
"4448","Bother","tf2",4,151.568526428171,66.8723116815819,33.4361558407909,"Solyc06g068230",7.24382639526208,"tf2.Solyc06g068230"
"4449","Bother","wt",4,114.356939279912,53.923213811508,26.961606905754,"Solyc06g068230",6.83740010218774,"wt.Solyc06g068230"
"4450","Cmbr","tf2",4,119.223220221173,106.563165046431,53.2815825232155,"Solyc06g068230",6.89752143593956,"tf2.Solyc06g068230"
"4451","Cmbr","wt",6,42.905465717251,45.7657720354798,18.6837981952435,"Solyc06g068230",5.42308953890343,"wt.Solyc06g068230"
"4452","Cother","tf2",4,144.068651986081,52.6293078730808,26.3146539365404,"Solyc06g068230",7.17061264226028,"tf2.Solyc06g068230"
"4453","Cother","wt",3,99.1271419289516,45.8270178507756,26.4582410923031,"Solyc06g068230",6.63120822964486,"wt.Solyc06g068230"
"4454","Ambr","tf2",4,5.93252427492693,2.20262814867663,1.10131407433831,"Solyc06g068480",2.56864609870537,"tf2.Solyc06g068480"
"4455","Ambr","wt",3,6.40197979362905,4.08543510637006,2.3587270584195,"Solyc06g068480",2.67851812335691,"wt.Solyc06g068480"
"4456","Aother","tf2",4,4.81442696404238,2.04913616336907,1.02456808168453,"Solyc06g068480",2.26736409187306,"tf2.Solyc06g068480"
"4457","Aother","wt",5,12.1334863297432,5.5261127428608,2.47135274887291,"Solyc06g068480",3.60092223627453,"wt.Solyc06g068480"
"4458","Bmbr","tf2",3,7.92924367983029,1.49814041467652,0.864951771697349,"Solyc06g068480",2.98718326297907,"tf2.Solyc06g068480"
"4459","Bmbr","wt",4,4.65933851610565,2.38591675670651,1.19295837835325,"Solyc06g068480",2.22012515074373,"wt.Solyc06g068480"
"4460","Bother","tf2",4,9.55609604390085,5.18012280970215,2.59006140485108,"Solyc06g068480",3.2564213537276,"tf2.Solyc06g068480"
"4461","Bother","wt",4,19.3240460373755,26.9624996273183,13.4812498136592,"Solyc06g068480",4.27232528983345,"wt.Solyc06g068480"
"4462","Cmbr","tf2",4,8.47463899800263,8.33118519115031,4.16559259557515,"Solyc06g068480",3.08315191374939,"tf2.Solyc06g068480"
"4463","Cmbr","wt",6,3.42348895005515,3.41434531731542,1.39390063884732,"Solyc06g068480",1.77546735587204,"wt.Solyc06g068480"
"4464","Cother","tf2",4,7.41021787202623,2.07925406643398,1.03962703321699,"Solyc06g068480",2.88951596065135,"tf2.Solyc06g068480"
"4465","Cother","wt",3,7.41463169353127,1.95214063062438,1.12706891858699,"Solyc06g068480",2.89037503157233,"wt.Solyc06g068480"
"4466","Ambr","tf2",4,22.9499907391516,5.77232370198302,2.88616185099151,"Solyc06g068670",4.52042166636598,"tf2.Solyc06g068670"
"4467","Ambr","wt",3,18.1335384111073,10.4163668099168,6.01389218168334,"Solyc06g068670",4.18058856161689,"wt.Solyc06g068670"
"4468","Aother","tf2",4,19.0498081831294,8.09027612512848,4.04513806256424,"Solyc06g068670",4.25170456585314,"tf2.Solyc06g068670"
"4469","Aother","wt",5,33.5749544365524,14.1382005327504,6.32279549415071,"Solyc06g068670",5.06931353670823,"wt.Solyc06g068670"
"4470","Bmbr","tf2",3,15.5545692729702,9.91282156225622,5.72317019739735,"Solyc06g068670",3.95926654013872,"tf2.Solyc06g068670"
"4471","Bmbr","wt",4,26.3157351887876,3.2091643628024,1.6045821814012,"Solyc06g068670",4.71785379518649,"wt.Solyc06g068670"
"4472","Bother","tf2",4,37.6442768004685,13.2782365119489,6.63911825597443,"Solyc06g068670",5.23435863815883,"tf2.Solyc06g068670"
"4473","Bother","wt",4,23.9031218893126,12.5961169002939,6.29805845014695,"Solyc06g068670",4.5791271499175,"wt.Solyc06g068670"
"4474","Cmbr","tf2",4,22.6489616587642,13.994798179989,6.99739908999451,"Solyc06g068670",4.50137300634699,"tf2.Solyc06g068670"
"4475","Cmbr","wt",6,23.348117232016,17.2309670525559,7.03451284224511,"Solyc06g068670",4.54523431207931,"wt.Solyc06g068670"
"4476","Cother","tf2",4,31.7467182215095,23.4502469886515,11.7251234943258,"Solyc06g068670",4.98853555763005,"tf2.Solyc06g068670"
"4477","Cother","wt",3,27.7426600385249,4.39242864617145,2.53596986126331,"Solyc06g068670",4.7940342185403,"wt.Solyc06g068670"
"4478","Ambr","tf2",4,7.85749260709148,5.38498000506126,2.69249000253063,"Solyc06g069030",2.97406900963077,"tf2.Solyc06g069030"
"4479","Ambr","wt",3,5.29270478399375,5.02039707518202,2.89852760279515,"Solyc06g069030",2.40400518570412,"wt.Solyc06g069030"
"4480","Aother","tf2",4,6.1690583423769,5.2409809263835,2.62049046319175,"Solyc06g069030",2.6250502902723,"tf2.Solyc06g069030"
"4481","Aother","wt",5,13.0093923739997,6.1769936465369,2.76243553804816,"Solyc06g069030",3.70148167496851,"wt.Solyc06g069030"
"4482","Bmbr","tf2",3,3.15360556690066,1.88485731777534,1.08822287980163,"Solyc06g069030",1.65700222821299,"tf2.Solyc06g069030"
"4483","Bmbr","wt",4,5.81761103279294,3.52007092533648,1.76003546266824,"Solyc06g069030",2.54042684064242,"wt.Solyc06g069030"
"4484","Bother","tf2",4,11.7436590029813,5.80447553849784,2.90223776924892,"Solyc06g069030",3.55381007769661,"tf2.Solyc06g069030"
"4485","Bother","wt",4,8.04116639199423,5.3140867924586,2.6570433962293,"Solyc06g069030",3.00740478323212,"wt.Solyc06g069030"
"4486","Cmbr","tf2",4,9.41519869393209,2.96665848979752,1.48332924489876,"Solyc06g069030",3.23499154111945,"tf2.Solyc06g069030"
"4487","Cmbr","wt",6,6.31246020199761,7.39734989303819,3.01995544779588,"Solyc06g069030",2.65820238705886,"wt.Solyc06g069030"
"4488","Cother","tf2",4,9.4779869940507,1.24887334207132,0.62443667103566,"Solyc06g069030",3.24458068126684,"tf2.Solyc06g069030"
"4489","Cother","wt",3,6.7485254759647,4.1962464077383,2.42270399309371,"Solyc06g069030",2.75457231388225,"wt.Solyc06g069030"
"4490","Ambr","tf2",4,10.7856170316514,8.11917845956548,4.05958922978274,"Solyc06g069170",3.43103680852432,"tf2.Solyc06g069170"
"4491","Ambr","wt",3,7.27955675141552,3.21597037969459,1.85674136442253,"Solyc06g069170",2.86385060811588,"wt.Solyc06g069170"
"4492","Aother","tf2",4,17.9900128269864,9.20601796117488,4.60300898058744,"Solyc06g069170",4.16912431012729,"tf2.Solyc06g069170"
"4493","Aother","wt",5,14.8317996365158,3.67294117639035,1.64258922955337,"Solyc06g069170",3.8906217546594,"wt.Solyc06g069170"
"4494","Bmbr","tf2",3,11.334248630088,7.91991054823398,4.57256248698064,"Solyc06g069170",3.50261685000883,"tf2.Solyc06g069170"
"4495","Bmbr","wt",4,12.3982422970494,8.86433200281311,4.43216600140656,"Solyc06g069170",3.63206369863867,"wt.Solyc06g069170"
"4496","Bother","tf2",4,18.6483023417628,5.7857667693355,2.89288338466775,"Solyc06g069170",4.22097239482639,"tf2.Solyc06g069170"
"4497","Bother","wt",4,11.828067040561,5.94408558310091,2.97204279155045,"Solyc06g069170",3.56414242056433,"wt.Solyc06g069170"
"4498","Cmbr","tf2",4,12.6939721772105,8.1399292501544,4.0699646250772,"Solyc06g069170",3.66607168050911,"tf2.Solyc06g069170"
"4499","Cmbr","wt",6,9.06962716566395,6.0609176386065,2.47435926460338,"Solyc06g069170",3.1810432456487,"wt.Solyc06g069170"
"4500","Cother","tf2",4,20.4357155390239,14.5264128515458,7.26320642577292,"Solyc06g069170",4.3530208538578,"tf2.Solyc06g069170"
"4501","Cother","wt",3,12.5558887201024,10.1059639003473,5.83468097828614,"Solyc06g069170",3.65029224270883,"wt.Solyc06g069170"
"4502","Ambr","tf2",4,11.025013288274,3.49951172754363,1.74975586377182,"Solyc06g069730",3.4627084895287,"tf2.Solyc06g069730"
"4503","Ambr","wt",3,14.9901768626931,10.9061512438395,6.29666935645353,"Solyc06g069730",3.90594550001603,"wt.Solyc06g069730"
"4504","Aother","tf2",4,26.3771988020087,18.1317092809374,9.0658546404687,"Solyc06g069730",4.72121945670843,"tf2.Solyc06g069730"
"4505","Aother","wt",5,58.7400257126101,17.5719490279712,7.85841450474099,"Solyc06g069730",5.87627199206948,"wt.Solyc06g069730"
"4506","Bmbr","tf2",3,6.24608787712496,4.23093360604327,2.44273065637252,"Solyc06g069730",2.64295286698906,"tf2.Solyc06g069730"
"4507","Bmbr","wt",4,7.48662361391075,4.27086978057481,2.1354348902874,"Solyc06g069730",2.90431522553214,"wt.Solyc06g069730"
"4508","Bother","tf2",4,45.3235466699992,7.51086720599084,3.75543360299542,"Solyc06g069730",5.50218885461188,"tf2.Solyc06g069730"
"4509","Bother","wt",4,35.4303780533559,11.6988381313696,5.84941906568478,"Solyc06g069730",5.14691495443876,"wt.Solyc06g069730"
"4510","Cmbr","tf2",4,15.8360682837755,17.9871683691253,8.99358418456267,"Solyc06g069730",3.98514228815936,"tf2.Solyc06g069730"
"4511","Cmbr","wt",6,16.61927047952,28.8114174261064,11.7622119100487,"Solyc06g069730",4.05478514975866,"wt.Solyc06g069730"
"4512","Cother","tf2",4,38.0022722612034,22.5032300250086,11.2516150125043,"Solyc06g069730",5.24801377875838,"tf2.Solyc06g069730"
"4513","Cother","wt",3,14.2669139663647,8.92380113815043,5.15215898930584,"Solyc06g069730",3.83460139838298,"wt.Solyc06g069730"
"4514","Ambr","tf2",4,18.2197413926653,6.6908531432915,3.34542657164575,"Solyc06g071330",4.18743057685021,"tf2.Solyc06g071330"
"4515","Ambr","wt",3,33.2635332338989,15.9519098968891,9.20983947305759,"Solyc06g071330",5.05586951391225,"wt.Solyc06g071330"
"4516","Aother","tf2",4,30.404353848245,15.07806326986,7.53903163493001,"Solyc06g071330",4.92620602465875,"tf2.Solyc06g071330"
"4517","Aother","wt",5,31.9901765004207,12.2932898935684,5.49772637382603,"Solyc06g071330",4.99955704719025,"wt.Solyc06g071330"
"4518","Bmbr","tf2",3,17.6055649874943,14.3544878272446,8.28756741113889,"Solyc06g071330",4.13795962095674,"tf2.Solyc06g071330"
"4519","Bmbr","wt",4,25.6190076316084,10.1430549818652,5.0715274909326,"Solyc06g071330",4.67914268794844,"wt.Solyc06g071330"
"4520","Bother","tf2",4,20.0888300465682,6.92091906011318,3.46045953005659,"Solyc06g071330",4.32832164028442,"tf2.Solyc06g071330"
"4521","Bother","wt",4,18.5665028463743,11.4535478490139,5.72677392450697,"Solyc06g071330",4.21463019226476,"wt.Solyc06g071330"
"4522","Cmbr","tf2",4,25.2361529781822,22.9316950333013,11.4658475166507,"Solyc06g071330",4.65742009624163,"tf2.Solyc06g071330"
"4523","Cmbr","wt",6,32.0333450371614,21.2561990274524,8.67780691471706,"Solyc06g071330",5.00150255227403,"wt.Solyc06g071330"
"4524","Cother","tf2",4,28.2745894407677,23.2460923704379,11.623046185219,"Solyc06g071330",4.82143417070038,"tf2.Solyc06g071330"
"4525","Cother","wt",3,29.0208520323145,9.96847821300023,5.7553035796866,"Solyc06g071330",4.85901797145088,"wt.Solyc06g071330"
"4526","Ambr","tf2",4,117.977077213631,26.6830190907313,13.3415095453657,"Solyc06g071490",6.88236276289748,"tf2.Solyc06g071490"
"4527","Ambr","wt",3,155.449781033425,10.2689401499362,5.9287753598578,"Solyc06g071490",7.28030477427477,"wt.Solyc06g071490"
"4528","Aother","tf2",4,94.9360492376204,23.6105032266882,11.8052516133441,"Solyc06g071490",6.56888410816968,"tf2.Solyc06g071490"
"4529","Aother","wt",5,102.44943710174,20.4040061740567,9.12494896370325,"Solyc06g071490",6.678768247401,"wt.Solyc06g071490"
"4530","Bmbr","tf2",3,109.637400744247,33.0160439618156,19.0618218689308,"Solyc06g071490",6.77659622040753,"tf2.Solyc06g071490"
"4531","Bmbr","wt",4,125.68428233143,36.0533207292325,18.0266603646162,"Solyc06g071490",6.97366043205246,"wt.Solyc06g071490"
"4532","Bother","tf2",4,102.871557820996,15.0539191011042,7.52695955055212,"Solyc06g071490",6.68470034729733,"tf2.Solyc06g071490"
"4533","Bother","wt",4,104.753201253604,12.2409985351502,6.12049926757511,"Solyc06g071490",6.71085052307528,"wt.Solyc06g071490"
"4534","Cmbr","tf2",4,124.179622531585,43.3001417890739,21.650070894537,"Solyc06g071490",6.95628464123495,"tf2.Solyc06g071490"
"4535","Cmbr","wt",6,159.18121086227,47.7379151845379,19.4889222643965,"Solyc06g071490",7.31452624553339,"wt.Solyc06g071490"
"4536","Cother","tf2",4,113.382688647243,73.4259726928799,36.71298634644,"Solyc06g071490",6.82505657512296,"tf2.Solyc06g071490"
"4537","Cother","wt",3,174.34494142938,98.3899926301819,56.8054887306008,"Solyc06g071490",7.44580069509599,"wt.Solyc06g071490"
